date,construction,manufacturing,retail_trade,total_nonfarm,transportation_warehousing,year,month,manufacturing_yoy_pct,retail_trade_yoy_pct,transportation_warehousing_yoy_pct,construction_yoy_pct,total_nonfarm_yoy_pct,china_imports,export_price_index,import_price_index,manufacturing_ppi,steel_import_price,trade_balance,flag_bush_steel_tariffs,flag_trump_trade_war,flag_covid_supply_crisis,flag_tariff_escalation_2025,tariff_pressure_score
2000-01-01,6752.0,17284.0,15165.2,131011.0,4363.7,2000,1,,,,,,6902.1,99.2,97.8,130.8,103.1,-27131.0,0,0,0,0,0
2000-02-01,6730.0,17284.0,15174.1,131120.0,4372.8,2000,2,,,,,,6584.4,99.6,99.7,132.2,103.7,-29794.0,0,0,0,0,0
2000-03-01,6811.0,17302.0,15208.0,131604.0,4381.3,2000,3,,,,,,6424.1,100.0,99.9,132.9,104.4,-30557.0,0,0,0,0,0
2000-04-01,6794.0,17299.0,15281.9,131884.0,4386.5,2000,4,,,,,,7070.5,100.0,98.5,132.6,105.6,-28598.0,0,0,0,0,0
2000-05-01,6770.0,17278.0,15233.0,132105.0,4381.3,2000,5,,,,,,7850.2,100.2,98.8,133.1,106.0,-29165.0,0,0,0,0,0
2000-06-01,6778.0,17295.0,15243.2,132063.0,4391.8,2000,6,,,,,,8541.7,100.1,100.2,134.2,105.8,-30405.0,0,0,0,0,0
2000-07-01,6794.0,17322.0,15257.2,132228.0,4402.5,2000,7,,,,,,9246.4,100.0,100.2,133.9,105.7,-31252.0,0,0,0,0,0
2000-08-01,6796.0,17287.0,15279.7,132234.0,4420.0,2000,8,,,,,,10054.0,99.8,100.4,133.5,104.6,-29931.0,0,0,0,0,0
2000-09-01,6807.0,17229.0,15303.4,132337.0,4408.6,2000,9,,,,,,10061.7,100.4,101.6,134.7,104.3,-33333.0,0,0,0,0,0
2000-10-01,6814.0,17217.0,15308.3,132352.0,4420.1,2000,10,,,,,,10611.6,100.3,101.2,134.9,103.1,-33378.0,0,0,0,0,0
2000-11-01,6817.0,17202.0,15315.8,132556.0,4435.3,2000,11,,,,,,9066.8,100.3,101.2,134.9,101.8,-32723.0,0,0,0,0,0
2000-12-01,6792.0,17181.0,15362.5,132716.0,4462.9,2000,12,,,,,,7604.7,100.1,100.5,134.3,100.9,-33420.0,0,0,0,0,0
2001-01-01,6824.0,17105.0,15336.1,132703.0,4428.6,2001,1,-1.035639898171714,1.126922163901556,1.4872699773128328,1.0663507109004655,1.2914946073230515,8427.5,100.3,100.5,134.8,99.3,-35202.0,0,0,0,0,0
2001-02-01,6841.0,17030.0,15354.0,132788.0,4425.1,2001,2,-1.469567229807911,1.185572785206368,1.1960300036589766,1.649331352154526,1.27211714460036,6375.6,100.2,99.9,134.8,98.5,-29301.0,0,0,0,0,0
2001-03-01,6862.0,16938.0,15329.6,132751.0,4431.1,2001,3,-2.1038030285516096,0.7995791688584886,1.1366489398123791,0.7487887241227398,0.8715540561077262,7590.2,100.0,98.3,134.5,98.4,-32812.0,0,0,0,0,0
2001-04-01,6844.0,16802.0,15233.9,132458.0,4412.1,2001,4,-2.8729984392161345,-0.3140970690817202,0.5836087997264316,0.7359434795407793,0.4352309605410775,7686.8,99.9,97.8,135.6,97.6,-30521.0,0,0,0,0,0
2001-05-01,6849.0,16660.0,15237.6,132408.0,4408.1,2001,5,-3.5768028707026223,0.0301975973216128,0.611690594115899,1.1669128508124071,0.2293630066992236,7757.9,99.6,98.0,136.5,97.3,-27095.0,0,0,0,0,0
2001-06-01,6840.0,16513.0,15241.8,132300.0,4387.1,2001,6,-4.521538016767856,-0.0091844232182336,-0.1070176237533582,0.9147241074063172,0.1794598032757166,8398.2,99.4,97.6,135.8,96.9,-29151.0,0,0,0,0,0
2001-07-01,6845.0,16381.0,15180.5,132172.0,4390.3,2001,7,-5.432398106454217,-0.5027134729832516,-0.277115275411699,0.7506623491315922,-0.0423510905405821,8975.3,99.0,96.1,134.4,97.1,-29902.0,0,0,0,0,0
2001-08-01,6827.0,16233.0,15185.3,132021.0,4381.8,2001,8,-6.097067160293868,-0.6178131769602913,-0.8642533936651597,0.4561506768687495,-0.1610780888425034,10042.9,98.8,96.0,134.6,96.7,-28094.0,0,0,0,0,0
2001-09-01,6813.0,16116.0,15175.7,131763.0,4322.3,2001,9,-6.46003830750479,-0.834455088411723,-1.957537540262222,0.0881445570735994,-0.4337411305983973,9927.8,99.0,95.9,135.6,96.1,-30217.0,0,0,0,0,0
2001-10-01,6804.0,15973.0,15148.9,131452.0,4288.6,2001,10,-7.22541673926933,-1.0412651960047814,-2.975045813443133,-0.1467566774288276,-0.6800048355899424,10808.3,98.3,93.7,133.7,95.6,-30588.0,0,0,0,0,0
2001-11-01,6784.0,15825.0,15126.5,131144.0,4241.8,2001,11,-8.004883153121733,-1.235978531973514,-4.362726309381548,-0.484083907877364,-1.0652101753221288,8878.8,97.8,92.3,132.7,95.2,-30003.0,0,0,0,0,0
2001-12-01,6785.0,15712.0,15077.2,130983.0,4227.2,2001,12,-8.550142599383037,-1.8571196094385625,-5.2813193215173975,-0.1030624263839818,-1.3057958347147292,7409.1,97.6,91.4,131.6,94.7,-27488.0,0,0,0,0,0
2002-01-01,6775.0,15588.0,15039.8,130859.0,4205.5,2002,1,-8.868751826951183,-1.9320426966438764,-5.037709434132687,-0.7180539273153541,-1.3895691883378691,8415.4,97.5,91.6,131.7,94.1,-29678.0,0,0,0,0,0
2002-02-01,6766.0,15518.0,15043.5,130737.0,4211.6,2002,2,-8.878449794480325,-2.0222743259085574,-4.824749723170097,-1.0963309457681647,-1.5445672801759236,8020.8,97.3,91.6,132.0,94.1,-32501.0,0,0,0,0,0
2002-03-01,6755.0,15443.0,15051.6,130722.0,4201.8,2002,3,-8.826307710473491,-1.813485022440242,-5.174787298864847,-1.5593121538909904,-1.528425397925437,7259.0,97.6,92.8,132.8,95.4,-31161.0,1,0,0,0,1
2002-04-01,6710.0,15392.0,15049.2,130616.0,4202.0,2002,4,-8.391858112129514,-1.212427546458872,-4.761904761904767,-1.9579193454120405,-1.390629482552963,9097.6,98.0,94.3,133.8,96.2,-33965.0,1,0,0,0,1
2002-05-01,6684.0,15338.0,15029.6,130632.0,4206.8,2002,5,-7.935174069627848,-1.3650443639418253,-4.566593316848532,-2.4091108190976818,-1.3413086822548492,9846.9,98.0,94.4,133.5,97.7,-34026.0,1,0,0,0,1
2002-06-01,6701.0,15297.0,15018.6,130674.0,4214.8,2002,6,-7.3638951129413215,-1.4643939692162269,-3.927423582776779,-2.032163742690063,-1.2290249433106526,10727.2,98.0,94.1,133.6,99.5,-34732.0,1,0,0,0,1
2002-07-01,6688.0,15256.0,15016.5,130584.0,4228.2,2002,7,-6.867712593858744,-1.080333322354332,-3.692230599275681,-2.293644996347699,-1.2014647580425477,11213.2,98.3,94.5,133.6,101.1,-33913.0,1,0,0,0,1
2002-08-01,6701.0,15171.0,14971.2,130581.0,4232.1,2002,8,-6.542228793199034,-1.4099161689265172,-3.4164042174448794,-1.8456130071773824,-1.0907355647965078,12671.4,98.5,94.8,133.7,102.7,-36385.0,1,0,0,0,1
2002-09-01,6702.0,15119.0,14952.7,130502.0,4202.6,2002,9,-6.186398610076937,-1.46945445679606,-2.769358906137931,-1.6292382210480016,-0.9570213185795762,12291.5,98.8,95.5,135.0,104.8,-36088.0,1,0,0,0,1
2002-10-01,6689.0,15059.0,14958.1,130617.0,4213.2,2002,10,-5.722156138483692,-1.2594973892493757,-1.7581495126614888,-1.6901822457378035,-0.6352128533609225,11455.0,98.7,95.5,135.6,105.4,-35095.0,1,0,0,0,1
2002-11-01,6713.0,14992.0,14945.3,130616.0,4212.5,2002,11,-5.263823064770934,-1.197897729150832,-0.6907444952614528,-1.046580188679247,-0.4026108704935027,12569.6,98.8,94.6,134.6,105.1,-39515.0,1,0,0,0,1
2002-12-01,6700.0,14911.0,14957.2,130465.0,4211.8,2002,12,-5.098014256619143,-0.7959037487066611,-0.3643073429220211,-1.2527634487840775,-0.395471168014172,11625.0,98.6,95.2,134.0,104.7,-43607.0,1,0,0,0,1
2003-01-01,6704.0,14867.0,14939.1,130573.0,4197.0,2003,1,-4.625352835514496,-0.669556776020952,-0.2021162763048423,-1.0479704797047962,-0.2185558501898943,11403.497575,98.9,96.9,135.7,104.2,-41156.0,1,0,0,0,1
2003-02-01,6667.0,14780.0,14904.0,130441.0,4201.8,2003,2,-4.755767495811314,-0.9273107986838114,-0.2326906638807191,-1.4631983446644958,-0.2264087442728546,9629.62711,99.5,98.5,137.6,104.0,-40082.0,1,0,0,0,1
2003-03-01,6654.0,14721.0,14879.2,130235.0,4188.3,2003,3,-4.675257398173926,-1.1453931807914095,-0.3212908753391419,-1.4951887490747606,-0.3725463196707523,10110.044562,99.7,99.1,138.7,103.7,-43806.0,1,0,0,0,1
2003-04-01,6689.0,14608.0,14889.6,130173.0,4170.4,2003,4,-5.093555093555091,-1.0605214895143988,-0.7520228462636891,-0.3129657228017835,-0.339162124088932,11521.852382,99.6,96.0,136.3,103.8,-42037.0,1,0,0,0,1
2003-05-01,6706.0,14558.0,14881.1,130197.0,4166.4,2003,5,-5.085408788629553,-0.9880502475115738,-0.9603499096700664,0.3291442250149545,-0.3329965092779718,11884.701493,99.7,95.3,135.8,103.3,-41045.0,1,0,0,0,1
2003-06-01,6723.0,14493.0,14866.3,130186.0,4158.4,2003,6,-5.25593253579133,-1.0140758792430815,-1.3381417860871323,0.3283092075809568,-0.3734484289147022,12127.301429,99.5,96.2,136.3,102.9,-39696.0,1,0,0,0,1
2003-07-01,6735.0,14403.0,14854.4,130184.0,4150.3,2003,7,-5.591242789722073,-1.0794792395032116,-1.8423915614209307,0.7027511961722466,-0.3063162408870945,13438.63509,99.4,96.7,136.4,102.3,-41321.0,1,0,0,0,1
2003-08-01,6760.0,14376.0,14881.5,130153.0,4151.7,2003,8,-5.240261024322724,-0.5991503687079236,-1.8997660735805,0.8804656021489388,-0.3277659077507433,13764.867008,99.4,96.7,137.0,102.3,-39892.0,1,0,0,0,1
2003-09-01,6783.0,14346.0,14912.4,130252.0,4162.1,2003,9,-5.112772008730737,-0.2695165421629619,-0.9636891448151164,1.2085944494180767,-0.191567945318849,14747.525418,99.8,96.2,137.1,102.8,-41842.0,1,0,0,0,1
2003-10-01,6784.0,14334.0,14928.2,130439.0,4171.3,2003,10,-4.814396706288592,-0.1998916974749409,-0.9944934966296336,1.420242188667964,-0.1362762886913615,16458.317607,100.0,96.3,138.2,104.4,-41388.0,1,0,0,0,1
2003-11-01,6796.0,14316.0,14907.5,130480.0,4174.8,2003,11,-4.509071504802565,-0.2529223234060129,-0.8949554896142353,1.2364069715477433,-0.1041220064923131,14156.947961,100.5,96.8,137.7,105.3,-39898.0,1,0,0,0,1
2003-12-01,6827.0,14299.0,14901.3,130589.0,4161.6,2003,12,-4.10435249144927,-0.37373305164069,-1.1918894534403313,1.8955223880597003,0.0950446479898836,13192.779263,100.8,97.5,137.7,106.7,-44080.0,1,0,0,0,1
2004-01-01,6848.0,14291.0,14948.1,130756.0,4191.7,2004,1,-3.8743525929911926,0.0602445930477646,-0.1262806766738178,2.1479713603818507,0.1401514861418595,14089.015496,101.5,99.0,138.9,109.9,-44645.0,0,0,0,0,0
2004-02-01,6838.0,14279.0,14946.4,130821.0,4196.3,2004,2,-3.3897158322056864,0.2844873859366492,-0.1308962825455784,2.5648717564121792,0.291319447106364,11267.147675,102.2,99.4,139.3,116.0,-44552.0,0,0,0,0,0
2004-03-01,6887.0,14287.0,14994.6,131140.0,4213.0,2004,3,-2.94816928197813,0.7755793322221649,0.5897380798892016,3.501653140967842,0.6948976849541211,13800.119971,103.0,100.2,140.3,121.7,-46754.0,0,0,0,0,0
2004-04-01,6901.0,14315.0,15014.6,131412.0,4206.8,2004,4,-2.00575027382256,0.8395121427036356,0.8728179551122262,3.169382568395873,0.9518102832384524,14744.78415,103.7,100.4,141.8,129.8,-47283.0,0,0,0,0,0
2004-05-01,6948.0,14342.0,15029.6,131697.0,4219.7,2004,5,-1.4837202912488023,0.9979101007318024,1.2792818740399392,3.608708619147039,1.1521002788082768,15067.110923,104.1,101.9,143.3,136.3,-47553.0,0,0,0,0,0
2004-06-01,6962.0,14334.0,15053.4,131794.0,4234.3,2004,6,-1.0970813496170573,1.2585512198731277,1.8252212389380684,3.55496058307303,1.2351558539320573,16887.762591,103.4,101.7,142.9,134.8,-54169.0,0,0,0,0,0
2004-07-01,6977.0,14331.0,15037.3,131854.0,4244.0,2004,7,-0.4998958550301968,1.2312850064627234,2.2576681203768434,3.593170007423896,1.2827997296134708,17562.099879,103.9,102.1,143.2,138.6,-51606.0,0,0,0,0,0
2004-08-01,7003.0,14345.0,15038.1,131939.0,4250.3,2004,8,-0.2156371730662187,1.052313274871497,2.3749307512585194,3.5946745562130067,1.3722311433466805,18067.867052,103.4,103.6,143.7,144.4,-53647.0,0,0,0,0,0
2004-09-01,7029.0,14332.0,15062.7,132089.0,4262.6,2004,9,-0.0975881778893072,1.0078860545586377,2.414646452511948,3.6267138434321167,1.4103430273623374,18386.945745,103.8,104.1,144.2,148.1,-51686.0,0,0,0,0,0
2004-10-01,7077.0,14332.0,15090.7,132429.0,4271.9,2004,10,-0.0139528394028198,1.0885438297986385,2.411718169395627,4.318985849056611,1.5256173383727312,19718.157481,104.4,105.8,146.5,150.6,-55058.0,0,0,0,0,0
2004-11-01,7091.0,14306.0,15111.8,132503.0,4270.3,2004,11,-0.0698519139424425,1.370451115210458,2.287534732202734,4.340788699234843,1.5504291845493512,19678.992143,104.7,105.5,146.1,153.0,-58967.0,0,0,0,0,0
2004-12-01,7117.0,14285.0,15104.1,132630.0,4288.1,2004,12,-0.0979089446814462,1.3609550844557283,3.0396962706651376,4.247839460963809,1.5629187757008722,17412.030829,104.8,104.0,145.0,153.8,-54918.0,0,0,0,0,0
2005-01-01,7095.0,14257.0,15124.4,132781.0,4297.2,2005,1,-0.2379119725701484,1.179414106140575,2.516878593410788,3.60689252336448,1.5486861023585874,17885.84061,105.6,104.6,146.2,157.4,-56189.0,0,0,0,0,0
2005-02-01,7153.0,14272.0,15164.4,133034.0,4310.5,2005,2,-0.049023040829188,1.4585452015200897,2.7214450825727488,4.6066101199180975,1.6916244333860853,16937.594812,105.7,105.5,147.0,157.9,-58094.0,0,0,0,0,0
2005-03-01,7181.0,14268.0,15165.9,133154.0,4320.3,2005,3,-0.132988031077208,1.142411268056498,2.546878708758604,4.268912443734574,1.5357633063901144,16184.944952,106.4,107.8,148.9,153.2,-53134.0,0,0,0,0,0
2005-04-01,7266.0,14249.0,15215.2,133520.0,4335.5,2005,4,-0.4610548375829526,1.336032927950126,3.059332509270707,5.28908853789305,1.6041153014945353,18148.45816,106.9,108.8,149.6,151.3,-57312.0,0,0,0,0,0
2005-05-01,7294.0,14255.0,15232.1,133689.0,4345.2,2005,5,-0.6066099567703209,1.3473412466066923,2.9741450814039005,4.979850316637879,1.512562928540517,19053.18688,106.7,107.9,149.4,147.1,-56040.0,0,0,0,0,0
2005-06-01,7333.0,14227.0,15266.2,133948.0,4345.9,2005,6,-0.746476908050786,1.4136341291668408,2.6356186382636926,5.328928468830796,1.6343687876534618,20976.701857,106.7,109.2,149.6,141.5,-58152.0,0,0,0,0,0
2005-07-01,7353.0,14225.0,15307.7,134300.0,4358.4,2005,7,-0.7396552927220745,1.7981951547152877,2.6955702167766216,5.3891357316898425,1.8550821363022771,21272.66946,106.8,110.5,151.0,139.3,-58301.0,0,0,0,0,0
2005-08-01,7394.0,14200.0,15323.9,134502.0,4363.4,2005,8,-1.0108051585918432,1.900506047971473,2.660988636096273,5.583321433671284,1.942564366866506,22421.292348,106.6,112.1,151.8,133.7,-58745.0,0,0,0,0,0
2005-09-01,7415.0,14173.0,15297.6,134552.0,4366.5,2005,9,-1.1094055260954527,1.5594813678822428,2.437479472622339,5.491535068999864,1.864651863516276,23294.481679,107.5,114.4,154.2,136.1,-64882.0,0,0,0,0,0
2005-10-01,7460.0,14189.0,15294.6,134641.0,4373.3,2005,10,-0.9977672341613176,1.3511632992505351,2.37365106861116,5.411897696764156,1.6703290064864929,24382.852726,108.3,114.5,156.6,140.6,-67265.0,0,0,0,0,0
2005-11-01,7524.0,14184.0,15325.6,134997.0,4386.5,2005,11,-0.8527890395638171,1.4147884434680291,2.7211202959979364,6.106331970102952,1.882221534606754,22426.128316,107.6,112.3,152.7,146.1,-63859.0,0,0,0,0,0
2005-12-01,7533.0,14189.0,15331.2,135159.0,4391.3,2005,12,-0.6720336016800887,1.5035652571156133,2.4066602924372127,5.84515947730786,1.9068084143858852,20485.952995,107.7,112.3,152.8,146.1,-64568.0,0,0,0,0,0
2006-01-01,7601.0,14208.0,15318.9,135427.0,4407.9,2006,1,-0.3436908185452725,1.2860014281558252,2.5760960625523577,7.131782945736442,1.9927549875358608,21382.505907,108.5,113.7,154.1,149.8,-66967.0,0,0,0,0,0
2006-02-01,7664.0,14208.0,15325.6,135733.0,4418.1,2006,2,-0.4484304932735439,1.0630160111841036,2.496230135715116,7.143855724870685,2.028804666476236,17905.353467,108.6,112.8,153.5,149.7,-62308.0,0,0,0,0,0
2006-03-01,7689.0,14210.0,15351.8,136038.0,4417.8,2006,3,-0.406504065040647,1.2257762480301082,2.2567877230747824,7.074223645731803,2.1659131531910347,20531.25833,108.8,112.7,155.0,149.8,-62397.0,0,0,0,0,0
2006-04-01,7726.0,14223.0,15317.0,136210.0,4433.3,2006,4,-0.1824689451891403,0.6690677743309337,2.255795179333409,6.330856041838695,2.014679448771717,21459.069933,109.6,115.1,157.2,151.3,-62603.0,0,0,0,0,0
2006-05-01,7713.0,14200.0,15285.6,136249.0,4445.8,2006,5,-0.3858295334970174,0.3512319378155437,2.315198379821415,5.744447491088556,1.9148920255219304,22317.635131,110.4,117.2,158.5,153.4,-64818.0,0,0,0,0,0
2006-06-01,7699.0,14210.0,15297.4,136337.0,4451.3,2006,6,-0.1194911084557492,0.2043730594385007,2.425274396557686,4.99113596072549,1.7835279362140577,23989.699396,111.2,117.3,159.5,159.9,-63800.0,0,0,0,0,0
2006-07-01,7712.0,14185.0,15298.9,136529.0,4465.7,2006,7,-0.2811950790861162,-0.057487408297796,2.461912628487517,4.8823609411124735,1.6597170513775072,24632.010765,111.6,118.2,159.4,167.5,-66909.0,0,0,0,0,0
2006-08-01,7720.0,14154.0,15301.6,136692.0,4465.3,2006,8,-0.3239436619718261,-0.1455243116960991,2.3353348306366817,4.40898025426022,1.6282285765267357,26713.335235,112.1,118.8,159.8,169.7,-68277.0,0,0,0,0,0
2006-09-01,7718.0,14120.0,15304.8,136826.0,4474.5,2006,9,-0.3739504692020001,0.0470662064637528,2.4733768464445305,4.086311530681042,1.6900529163446087,27570.617915,111.7,116.2,156.8,174.5,-65095.0,0,0,0,0,0
2006-10-01,7682.0,14068.0,15338.6,136843.0,4484.0,2006,10,-0.8527732750722383,0.2876832346056845,2.5312692932110803,2.9758713136729176,1.6354602238545457,29388.601739,111.4,113.3,155.9,176.5,-59538.0,0,0,0,0,0
